"1",98.9028604865679
"2",50.9015972244968
"3",42.5258380842929
"4",73.1342071911984
"5",74.0547803832823
"6",78.8434324641549
"7",43.2497294489421
"8",36.6009425450593
"9",66.7074513967943
"10",66.8580131358172
"11",55.690973158281
"12",72.6766707308504
"13",74.6575530980442
"14",103.254191634376
"15",86.1091597191525
"16",62.8313259008228
"17",47.0338940101435
"18",53.9909000607064
"19",55.106119562234
"20",42.3507279443165
"21",48.6563421000654
"22",82.0045029708934
"23",52.3092826509852
"24",76.535040825295
"25",55.2884054025133
"26",46.6566823459281
"27",15.6404395045255
"28",42.8004950530578
"29",36.7275948443783
"30",75.9119496743076
